PR URL,PR Title,PR createdAt,PR mergedAt,PR state,stars,fork,collaborators,language
https://github.com/danny-avila/LibreChat/pull/6374,🔗 feat: Agent Chain (Mixture-of-Agents),2025-03-17T20:36:10Z,2025-03-17T20:43:45Z,MERGED,25781,False,100,TypeScript
https://github.com/danielmiessler/fabric/pull/1427,Refactor OpenAI-compatible AI providers and add `--listvendors` flag,2025-04-20T16:24:10Z,2025-04-21T13:20:33Z,MERGED,31171,False,100,Go
https://github.com/continuedev/continue/pull/4192,Added FIX for azure content filtering problem,2025-02-16T19:24:16Z,2025-02-17T17:16:40Z,MERGED,26365,False,100,TypeScript
https://github.com/cloudflare/workerd/pull/3443,Update Workers AI Types,2025-01-30T20:28:28Z,2025-02-03T01:21:11Z,MERGED,6727,False,100,C++
https://github.com/bountybench/bountybench/pull/623,Add DeepSeek models on together,2025-03-25T02:46:35Z,2025-03-25T20:21:05Z,MERGED,3,False,32,Jupyter Notebook
https://github.com/ben-cuff/openai-wrapper-app/pull/7,Dev into main,2025-02-17T03:25:57Z,2025-02-17T03:26:40Z,MERGED,1,False,2,TypeScript
https://github.com/ballerina-platform/module-ballerinax-ai.agent/pull/116,Bump minor version,2025-04-28T09:08:59Z,2025-04-28T09:14:40Z,MERGED,108,False,20,Ballerina
https://github.com/aws-samples/swift-chat/pull/21,feat: optimize user experience,2025-03-23T11:49:43Z,2025-04-06T13:23:16Z,MERGED,436,False,3,TypeScript
https://github.com/apache/apisix/pull/12196,feat: add lago plugin,2025-05-07T11:29:47Z,2025-05-21T07:16:58Z,MERGED,15142,False,100,Lua
https://github.com/alibaba/spring-ai-alibaba/pull/411,feat: add deepseek reasoning content support and adjust some code,2025-02-20T15:01:18Z,2025-02-21T12:35:03Z,MERGED,3510,False,100,Java
https://github.com/aicraftlab-dev/aicraft-cli/pull/3,Add config command for AI provider setup,2025-03-06T20:08:51Z,2025-03-06T20:42:29Z,MERGED,1,False,2,Go
https://github.com/ai-dynamo/nixl/pull/266,plugins/hf3fs: Add 3FS backend,2025-05-07T18:23:15Z,2025-05-22T06:36:59Z,MERGED,341,False,32,C++
https://github.com/ai-dynamo/dynamo/pull/434,feat: Extract Common Configs + Log Configs on Init + Add `test_` to `sdk/tests` filenames required for pytest,2025-03-29T12:39:56Z,2025-04-09T23:44:52Z,MERGED,4078,False,76,Rust
https://github.com/ai-dynamo/dynamo/pull/130,feat(sdk): add initial graph structure ,2025-03-13T03:18:50Z,2025-03-14T20:57:18Z,MERGED,4079,False,76,Rust
https://github.com/ai-christianson/RA.Aid/pull/200,o3 and o4-mini,2025-04-16T20:12:11Z,2025-04-16T20:12:25Z,MERGED,1993,False,20,Python
https://github.com/ai-christianson/RA.Aid/pull/170,Use React Agent for Deepseek Provider and Deepseek V3 Model,2025-03-27T03:19:21Z,2025-03-27T22:33:03Z,MERGED,1993,False,20,Python
https://github.com/ag2ai/ag2/pull/1166,Deepseek tests update for openai dependency,2025-02-27T03:56:25Z,2025-02-27T03:58:58Z,MERGED,2611,False,100,Python
https://github.com/afc163/fanyi/pull/175,Add configurations to support usage of custom LLMs,2025-05-10T15:14:27Z,2025-05-13T05:54:08Z,MERGED,1490,False,21,JavaScript
https://github.com/ServiceNow/TapeAgents/pull/187,"Standard node, computer tool, agent & env configs",2025-02-12T12:12:33Z,2025-03-04T18:07:38Z,MERGED,270,False,12,Python
https://github.com/ScrapeGraphAI/Scrapegraph-ai/pull/967,Pre/beta - Unit Tests,2025-04-15T10:38:09Z,2025-04-15T11:02:54Z,MERGED,19716,False,100,Python
https://github.com/ScrapeGraphAI/Scrapegraph-ai/pull/965,Pre/beta - Unit Tests,2025-04-14T08:19:38Z,2025-04-15T10:12:35Z,MERGED,19716,False,100,Python
https://github.com/ScrapeGraphAI/Scrapegraph-ai/pull/940,feat: add CLoD integration,2025-03-03T18:01:30Z,2025-03-07T18:58:49Z,MERGED,19716,False,100,Python
https://github.com/SAP/ai-sdk-js/pull/669,chore(deps): Bump langchain from 0.3.21 to 0.3.22,2025-04-17T23:49:55Z,2025-04-24T16:19:40Z,MERGED,69,False,20,TypeScript
https://github.com/SAP/ai-sdk-js/pull/635,chore(deps): Bump langchain from 0.3.19 to 0.3.20,2025-04-03T23:13:31Z,2025-04-07T13:57:11Z,MERGED,69,False,20,TypeScript
https://github.com/PrimeIntellect-ai/protocol/pull/127,feature/toploc-integration,2025-02-26T16:48:08Z,2025-03-10T10:39:34Z,MERGED,57,False,8,Rust
https://github.com/PaddlePaddle/PaddleNLP/pull/10446,【infer】 predict_dy_insert support more inputs and append attn support excess_blocks input,2025-04-18T14:05:02Z,2025-04-23T12:01:16Z,MERGED,12597,False,100,Python
https://github.com/NVIDIA/garak/pull/1190,replicate generator pickle support improvements,2025-04-30T20:55:58Z,2025-05-02T16:50:51Z,MERGED,4469,False,43,Python
https://github.com/NVIDIA/garak/pull/1185,Support stripping until end think token given empty skip_seq_start in config,2025-04-25T16:56:09Z,2025-04-25T22:39:59Z,MERGED,4469,False,43,Python
https://github.com/NVIDIA/TensorRT-LLM/pull/3115,refactor:[AutoDeploy] Enhance RoPE support,2025-03-26T21:11:07Z,2025-04-11T15:51:24Z,MERGED,10533,False,100,C++
https://github.com/NVIDIA/NeMo-Guardrails/pull/996,Feat: Support Models with Reasoning Traces,2025-02-14T12:34:18Z,2025-03-05T17:02:08Z,MERGED,4738,False,89,Python
https://github.com/NVIDIA/NeMo-Guardrails/pull/1047,fix: ensure parse_task_output is called after all llm_call invocations,2025-03-17T11:04:21Z,2025-03-17T16:06:13Z,MERGED,4738,False,89,Python
https://github.com/NVIDIA/Fuser/pull/4494,Test row parallel linear layers.,2025-05-21T20:49:34Z,2025-05-22T02:24:36Z,MERGED,327,False,28,C++
https://github.com/KusionStack/karpor/pull/797,feat(ai): Support Deepseek as New AI Backend in Karpor,2025-02-15T12:14:23Z,2025-02-16T12:58:21Z,MERGED,1426,False,29,Go
https://github.com/Kilo-Org/kilocode/pull/16,add initial support for Fireworks provider,2025-03-12T10:51:23Z,2025-03-17T14:18:00Z,MERGED,439,False,100,TypeScript
https://github.com/Kiln-AI/Kiln/pull/297,fix: newlines in together_ai thinking output,2025-05-01T17:00:03Z,2025-05-01T17:37:13Z,MERGED,3485,False,6,Python
https://github.com/FlagOpen/FlagScale/pull/396,[Tools] Support for ckpt conversion of deepseek v3,2025-03-04T09:33:48Z,2025-03-05T08:25:18Z,MERGED,277,False,100,Python
https://github.com/CherryHQ/cherry-studio/pull/5051,fix(deepseek-reasoner) doesn't support successive user or assistant messages,2025-04-18T15:10:16Z,2025-04-18T17:21:27Z,MERGED,26895,False,100,TypeScript
https://github.com/ChatGPTNextWeb/NextChat/pull/6204,"add 3 type of reasoning_content support (+deepseek-r1@OpenAI @Alibaba @ByteDance), parse <think></think> from SSE",2025-02-11T04:54:34Z,2025-02-13T06:53:47Z,MERGED,83459,False,100,TypeScript
https://github.com/BoundaryML/baml/pull/1469,Adding support for Azure AI Foundary,2025-02-17T20:57:38Z,2025-02-17T21:16:44Z,MERGED,3743,False,53,Rust
https://github.com/BosqueLanguage/BSQON/pull/31,End-end test generation,2025-03-26T00:03:55Z,2025-03-26T15:04:20Z,MERGED,5,False,4,C++
https://github.com/BosqueLanguage/BSQON/pull/28,AI Test generation,2025-03-15T05:17:06Z,2025-03-21T17:18:50Z,MERGED,5,False,4,C++
https://github.com/AIGNE-io/aigne-framework/pull/59,feat(ci): support coverage examples with model matrix,2025-04-14T10:40:51Z,2025-04-17T14:12:45Z,MERGED,25,False,5,TypeScript
https://github.com/AIGNE-io/aigne-framework/pull/53,"feat(core): add model adapters for DeepSeek, Gemini, OpenRouter, and Ollama",2025-04-02T10:22:00Z,2025-04-19T12:44:59Z,MERGED,25,False,5,TypeScript
https://github.com/AI-Hypercomputer/maxtext/pull/1766,PP support for DeepSeek,2025-05-21T22:56:17Z,2025-05-22T05:29:56Z,MERGED,1728,False,100,Python
https://github.com/AI-Hypercomputer/maxtext/pull/1746,Add tokenizer's chat template to SFT,2025-05-15T18:42:45Z,2025-05-21T18:14:29Z,MERGED,1728,False,100,Python
https://github.com/AI-Hypercomputer/maxtext/pull/1719,Add instruction to run DeepSeek logits comparison,2025-05-12T17:58:22Z,2025-05-14T19:57:35Z,MERGED,1728,False,100,Python
https://github.com/AI-Hypercomputer/maxtext/pull/1537,Generate dataset for distillation,2025-04-07T23:48:03Z,2025-04-28T20:29:54Z,MERGED,1728,False,100,Python
https://github.com/AI-Hypercomputer/maxtext/pull/1279,Multi-Head Latent Attention for training,2025-02-18T05:25:46Z,2025-02-18T23:48:04Z,MERGED,1728,False,100,Python
https://github.com/AI-Hypercomputer/maxtext/pull/1260,Yarn Rotary Embedding for DeepSeek v3,2025-02-10T18:46:02Z,2025-02-11T20:03:13Z,MERGED,1728,False,100,Python
https://github.com/567-labs/instructor/pull/1334,Add Deepseek Reasoning example,2025-02-04T01:27:29Z,2025-02-14T19:31:19Z,MERGED,10484,False,100,Python
