PR URL,PR Title,PR createdAt,PR mergedAt,PR state,stars,fork,collaborators,language
https://github.com/intel/intel-extension-for-transformers/pull/1251,[NeuralChat] Support deepseek-coder models in NeuralChat,2024-02-03T15:06:37Z,2024-02-04T00:52:39Z,MERGED,2170,False,100,Python
https://github.com/instill-ai/component/pull/237,feat: add Fireworks AI component,2024-07-24T00:11:09Z,2024-08-11T08:21:45Z,MERGED,5,False,15,Go
https://github.com/google/minja/pull/33,Revamp template capabilities + inject tools in system message when not supported by template,2025-01-28T23:42:14Z,2025-01-29T20:25:45Z,MERGED,140,False,8,C++
https://github.com/ggml-org/llama.cpp/pull/7530,Tokenizer BPE fixes,2024-05-25T02:45:33Z,2024-06-18T16:40:53Z,MERGED,80698,False,100,C++
https://github.com/ggml-org/llama.cpp/pull/7193,fix : lookup word in vocab before doing BPE merges,2024-05-10T08:04:27Z,2024-05-11T08:12:06Z,MERGED,80698,False,100,C++
https://github.com/ggml-org/llama.cpp/pull/6397,"Add OpenChat, Alpaca, Vicuna chat templates",2024-03-30T09:41:40Z,2024-04-03T15:24:31Z,MERGED,80698,False,100,C++
https://github.com/epfl-dlab/transformers-CFG/pull/73,Add support for DeepSeek,2024-07-24T04:32:57Z,2024-07-24T04:33:55Z,MERGED,117,False,11,Python
https://github.com/ScrapeGraphAI/Scrapegraph-ai/pull/967,Pre/beta - Unit Tests,2025-04-15T10:38:09Z,2025-04-15T11:02:54Z,MERGED,19716,False,100,Python
https://github.com/ScrapeGraphAI/Scrapegraph-ai/pull/965,Pre/beta - Unit Tests,2025-04-14T08:19:38Z,2025-04-15T10:12:35Z,MERGED,19716,False,100,Python
https://github.com/InternLM/lmdeploy/pull/1310,add chat template for deepseek coder model,2024-03-19T12:37:38Z,2024-03-20T07:02:16Z,MERGED,6391,False,100,Python
https://github.com/AntonOsika/gpt-engineer/pull/1191,Usability improvements,2024-07-23T19:58:16Z,2024-08-08T17:27:39Z,MERGED,54176,False,100,Python
